2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124025 for RPI3/gps: C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124025_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133615 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133615.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133615_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133615 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133615.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133615_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133615 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133615.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133615_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133615
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133615; queue_size=1
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133630 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133630.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133630 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133630.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133630_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133630 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133630.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133630_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133630 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133630.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133630_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133630
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133645 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133645.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133645 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133645.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133645_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133645 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133645.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133645_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133645 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133645.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133645_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133645
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133700 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133700.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133700 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133700.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133700_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133700 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133700.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133700_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133700 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133700.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133700_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133700
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133715 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133715.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133715 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133715.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133715_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133715 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133715.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133715_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133715 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133715.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133715_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133715
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133730 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133730.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133730 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133730.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133730_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133730 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133730.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133730_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133730 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133730.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133730_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133730
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133745 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133745.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133745 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133745.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133745_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133745 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133745.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133745_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133745 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133745.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133745_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133745
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133800 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133800.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133800 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133800.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133800_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133800 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133800.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133800_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133800 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133800.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133800_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133800
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133815 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133815.wav
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133815 receiver RPI1: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\streaming\RBW6675_20260610_133815.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI1\gps\GPS_RPI1_20260610_133815_Hydro_6675.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133815 receiver RPI2: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\streaming\RBW6673_20260610_133815.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI2\gps\GPS_RPI2_20260610_133815_Hydro_6673.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job 20260610_133815 receiver RPI3: wav=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133815.wav gps=C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\gps\GPS_RPI3_20260610_133815_Hydro_2624.txt
2026-06-14 09:08:05 | INFO | model.models | [CalculationModel] Job ready: 20260610_133815
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133830 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133830.wav
2026-06-14 09:08:05 | DEBUG | model.models | [CalculationModel] Stored 20260610_133845 for RPI3/wav: C:\Pi_loc\20260610Ponton3bez gps na pontonie\RPI3\streaming\SAW2624_20260610_133845.wav
2026-06-14 09:08:05 | INFO | controller.controllers | [Calc] job_started 20260610_133615
2026-06-14 09:08:05 | INFO | controller.controllers | [LocalFolderReader][RPI3] done
2026-06-14 09:08:05 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090805_429604 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:05 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133615. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133630; queue_size=1
2026-06-14 09:08:05 | INFO | controller.controllers | [Calc] job_finished 20260610_133615 in 0.469 s
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133645; queue_size=2
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133700; queue_size=3
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133715; queue_size=4
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133730; queue_size=5
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133745; queue_size=6
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133800; queue_size=7
2026-06-14 09:08:05 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_133815; queue_size=8
2026-06-14 09:08:05 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133615 because Est_pos_status=FAILED
2026-06-14 09:08:05 | INFO | controller.controllers | [Calc] job_started 20260610_133630
2026-06-14 09:08:05 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090805_904353 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:06 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133630. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:06 | INFO | controller.controllers | [Calc] job_finished 20260610_133630 in 0.437 s
2026-06-14 09:08:06 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133630 because Est_pos_status=FAILED
2026-06-14 09:08:06 | INFO | controller.controllers | [Calc] job_started 20260610_133645
2026-06-14 09:08:06 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090806_349004 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:06 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133645. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:06 | INFO | controller.controllers | [Calc] job_finished 20260610_133645 in 0.448 s
2026-06-14 09:08:06 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133645 because Est_pos_status=FAILED
2026-06-14 09:08:06 | INFO | controller.controllers | [Calc] job_started 20260610_133700
2026-06-14 09:08:06 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090806_804666 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:07 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133700. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:07 | INFO | controller.controllers | [Calc] job_finished 20260610_133700 in 0.470 s
2026-06-14 09:08:07 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133700 because Est_pos_status=FAILED
2026-06-14 09:08:07 | INFO | controller.controllers | [Calc] job_started 20260610_133715
2026-06-14 09:08:07 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090807_268913 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:07 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133715. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:07 | INFO | controller.controllers | [Calc] job_finished 20260610_133715 in 0.439 s
2026-06-14 09:08:07 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133715 because Est_pos_status=FAILED
2026-06-14 09:08:07 | INFO | controller.controllers | [Calc] job_started 20260610_133730
2026-06-14 09:08:07 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090807_712080 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133730. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_finished 20260610_133730 in 0.438 s
2026-06-14 09:08:08 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133730 because Est_pos_status=FAILED
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_started 20260610_133745
2026-06-14 09:08:08 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090808_155124 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133745. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_finished 20260610_133745 in 0.445 s
2026-06-14 09:08:08 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133745 because Est_pos_status=FAILED
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_started 20260610_133800
2026-06-14 09:08:08 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090808_600306 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133800. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_finished 20260610_133800 in 0.442 s
2026-06-14 09:08:08 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133800 because Est_pos_status=FAILED
2026-06-14 09:08:08 | INFO | controller.controllers | [Calc] job_started 20260610_133815
2026-06-14 09:08:09 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260614_090809_046999 log=logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:09 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_133815. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260614_085755.log
2026-06-14 09:08:09 | INFO | controller.controllers | [Calc] job_finished 20260610_133815 in 0.449 s
2026-06-14 09:08:09 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_133815 because Est_pos_status=FAILED
2026-06-14 09:08:27 | INFO | controller.controllers | [LocalFolderReader][RPI1] emitting 55 files
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134400_Hydro_6675.txt: lon=17.64483226, lat=53.83594881
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134415_Hydro_6675.txt: lon=17.64484784, lat=53.83596008
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134430_Hydro_6675.txt: lon=17.64484151, lat=53.83594063
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134445_Hydro_6675.txt: lon=17.64483648, lat=53.83592311
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134500_Hydro_6675.txt: lon=17.64482905, lat=53.83591818
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134515_Hydro_6675.txt: lon=17.64482728, lat=53.83591322
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134530_Hydro_6675.txt: lon=17.64481884, lat=53.83591718
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134545_Hydro_6675.txt: lon=17.64483584, lat=53.83590955
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134600_Hydro_6675.txt: lon=17.64482607, lat=53.83593094
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134615_Hydro_6675.txt: lon=17.64483024, lat=53.83592457
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134630_Hydro_6675.txt: lon=17.64483721, lat=53.83592579
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134645_Hydro_6675.txt: lon=17.64482918, lat=53.83593509
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134700_Hydro_6675.txt: lon=17.64482542, lat=53.83592456
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134715_Hydro_6675.txt: lon=17.64482765, lat=53.83591013
2026-06-14 09:08:27 | INFO | model.models | [ReceiverModel][RPI1] Position updated from GPS file C:\Pi_loc\20260610Pontonbezgps2\RPI1\gps\GPS_RPI1_20260610_134730_Hydro_6675.txt: lon=17.64483973, lat=53.83591094
